ph,Temp,TDS,Turbidity,Conductivity,Potability
6.138785152,25.00,1887.40072,4.677289618,373.8436199,0
5.276323544,23.30,1123.396947,3.883029041,312.0025326,0
6.776879088,25.80,1614.943713,3.322065007,420.3573924,0
7.239415921,25.80,1236.788756,4.531825295,494.4169099,0
6.552279123,25.80,1545.602179,3.443385019,353.0636591,0
8.408766231,26.00,797.8856305,2.372791477,555.580978,0
7.986398706,26.00,1891.049147,4.814779191,477.6688358,0
7.366915284,24.40,581.8805534,3.051316563,336.9568673,0
6.062738419,23.40,133.3163334,4.369454697,385.3916191,0
7.8564711,24.30,1705.980659,4.534681098,432.0431198,0
5.15839641,17.70,226.4792715,4.645852435,331.5867258,0
,17.00,1266.455187,3.458320001,406.0147939,0
6.39908051,17.30,321.9499705,2.620538023,452.9744803,0
7.394255556,28.00,1187.671523,4.263192772,392.4966653,0
4.443850856,32.00,996.5299783,5.038118946,533.968647,0
8.247148271,21.40,1126.793395,3.94196926,302.200496,0
4.902158989,22.30,975.2715297,3.499048523,375.0363685,0
6.86313625,18.30,467.9456763,4.319777195,439.2296156,0
6.66953238,22.80,951.2849446,1.964863097,383.245825,0
7.595669984,21.80,113.3008014,3.403393177,452.445746,0
8.163076383,26.90,451.3755549,3.287243971,475.2964708,0
8.87027826,27.30,1560.115034,4.182740665,355.470925,0
8.769676022,19.00,1206.821229,3.776718462,369.0166668,0
4.737391257,26.00,1988.430511,3.853388072,313.513502,0
7.790874862,19.00,1029.059504,3.076214341,471.5185364,0
,21.80,451.5106303,3.241267187,369.2838639,0
6.0873061,22.30,218.0667748,3.666671803,344.0720282,0
7.651294226,22.30,776.9623212,3.258041647,420.8283622,0
4.771490669,22.30,475.1145617,3.936972573,310.9278353,0
,23.00,942.8784152,3.452821864,509.2848688,0
5.392057607,23.00,1238.73196,2.978925445,419.813956,0
5.477283049,23.00,1756.918836,6.35743852,488.7745948,0
6.364155674,23.00,257.5214663,4.764412042,432.1943573,0
,22.00,434.0679822,4.863377535,538.6218031,0
8.347949483,22.30,1064.050564,4.217861431,527.380871,0
6.615981652,27.00,1982.852672,4.635709127,383.122057,0
8.312379503,30.00,1495.248385,2.98809301,543.3929883,0
6.836224939,23.00,1653.175417,3.666613686,390.8049553,0
6.385470898,23.00,356.5135494,4.681716653,422.0677005,0
6.490037175,22.70,1727.479585,2.430883294,479.7861954,0
,23.00,1075.818838,5.284233272,479.0560337,0
6.648849186,23.50,743.5978074,4.827527398,257.7041794,0
,23.00,1229.667166,4.217553378,572.7434072,0
9.323583858,23.50,424.5452973,3.006650222,399.7737042,0
4.581968728,23.00,182.7122134,4.500207625,406.382378,0
7.884841993,23.00,363.4850097,4.631640754,368.7708937,0
6.168838539,22.50,955.0420652,4.435760073,482.6733273,0
7.230845307,23.00,302.8583386,5.622018081,367.6899918,0
,22.50,1119.902092,4.071343675,553.4940322,0
8.693104326,20.00,1013.546587,2.898223061,560.9659102,0
,22.70,1260.757723,3.231679693,286.7944316,0
4.797460182,26.00,1761.958067,4.038502789,357.4361934,0
9.319176393,19.00,1984.961348,4.129230416,338.44145,0
7.581687577,22.50,68.41100034,4.457282487,617.8835131,0
5.348213659,18.90,53.92512133,3.31116811,371.9106474,0
5.487876363,21.00,829.8292488,4.223576482,510.6093851,0
,22.50,80.36926915,5.486132309,468.0517147,0
8.315959071,23.00,1214.831501,2.760212574,501.6739826,0
8.551077748,24.40,863.0043852,4.04637969,510.8950007,0
6.013160966,21.80,958.9795238,3.455622541,444.276635,0
5.744067537,20.80,744.5775015,3.171655208,336.0618031,0
5.218989651,25.20,1908.36867,4.383942554,422.2238018,0
,24.00,670.7600128,3.358353455,446.7429748,0
7.458707683,23.40,1115.02639,2.938082397,442.3681431,0
11.02787986,23.40,781.8469055,4.178897909,376.2319179,0
6.72958019,23.20,1890.748252,4.003458052,440.8594348,0
4.1502143,23.30,1578.13045,3.502370872,425.2500465,0
7.159398311,28.40,1769.856593,3.254926497,530.5264113,0
,28.60,1062.446055,3.66264816,446.4223567,0
6.209697437,28.50,1637.744147,3.893766831,549.2767283,0
,29.90,1563.640808,4.126407533,367.7586892,0
9.608533594,29.90,544.5201564,3.042796944,328.9044942,0
5.375895979,29.80,678.0177172,4.17421964,493.8884638,0
8.69712216,30.20,1402.972167,4.180567593,393.5557957,0
7.748928548,29.70,1149.857516,3.136945007,368.4028571,0
7.117917746,30.10,49.47960597,4.213567957,331.971661,0
8.31002902,30.30,1132.254257,4.775784922,365.4312125,0
5.524296531,29.80,1036.009718,4.033391218,475.3422715,0
10.20142576,26.00,1873.505245,3.964449588,331.3789519,0
5.368125754,27.00,1264.751765,2.004142586,435.6664692,0
8.937802408,27.00,210.4796441,2.831234426,480.3202177,0
8.124207826,29.30,1164.278998,4.724456578,431.6256772,0
7.184973119,28.40,1809.696157,3.665410662,384.0115576,0
5.499489286,32.00,887.4488262,5.846826958,442.1670062,0
,28.30,645.8395345,3.371680094,324.9978244,0
5.319769073,29.30,1227.234661,2.92573204,399.1190254,0
6.369111631,28.80,826.748859,2.275903461,357.4172848,0
6.733493842,29.00,1133.290813,3.178003605,397.6849857,0
6.883015402,28.80,694.4252116,4.102291769,570.4242586,0
8.013516429,27.30,168.9218104,4.44490059,382.0142489,0
8.272055091,28.30,1167.19159,5.140207743,500.6848732,0
8.746985976,29.00,915.1435138,4.763730536,407.3808249,0
8.154840855,27.60,1797.449871,3.696327575,597.8700732,0
9.045720545,28.80,777.5517984,4.213700444,558.7478629,0
8.922409559,28.30,77.72201586,4.081728016,468.5383258,0
5.961301572,27.80,1967.78545,4.919585047,567.5261592,0
,28.50,1972.729489,3.651864699,558.9538726,0
8.184410006,28.10,1994.312466,4.5990822,363.2357556,0
7.636454091,29.00,280.1977067,3.332906497,514.9640601,0
7.775385593,29.50,1338.410894,3.309471716,301.7534765,0
7.617148871,30.20,746.9622819,2.391540006,329.0166464,0
6.664934584,28.30,1265.412179,4.502138214,412.3085879,0
,28.70,815.5321072,3.855772964,404.1201524,0
8.815357953,26.00,1055.000209,2.87588018,430.4068943,0
7.765635562,NAN,158.0910988,3.21444964,355.9980259,0
6.225152013,NAN,234.2192721,2.770822653,380.1147511,0
,24.00,1054.940539,4.157927298,360.4684842,0
8.56704382,32.10,359.2763697,2.804926824,490.5125389,0
6.994194675,30.30,1698.611472,4.398900709,369.4680721,0
3.344588533,30.10,1887.325647,2.575141031,485.6311478,0
,28.80,224.0601896,4.565423282,412.9792013,0
,28.70,1059.045486,4.344804944,397.2628257,1
7.774468469,29.00,1386.038136,3.891097334,288.0685777,1
,28.50,871.6832372,2.959749614,559.6293401,1
7.203438849,27.70,1789.8604,6.389161009,437.3708632,1
6.150487601,28.60,816.7650194,3.551655811,354.3925259,1
,27.10,521.2055377,3.959293615,315.750909,1
6.767523658,27.10,1642.515573,3.300253498,334.9053758,1
8.037430327,27.00,708.9008081,2.506238127,392.9012057,1
8.177174974,26.80,96.62658325,3.325638986,455.9274999,1
6.744799075,26.80,753.5604359,4.86854263,544.3393171,1
7.603775446,26.40,869.1288011,3.584985024,321.0690741,1
8.546145555,22.10,90.40816434,3.505300168,413.3215995,1
5.432512085,22.30,1020.723799,3.874425315,448.8647411,1
7.71408936,22.00,962.3380721,3.182582857,347.8292033,1
8.154531511,22.00,86.34087602,2.460464867,419.173312,1
,22.00,1783.861531,2.9770474,414.8891303,1
7.845879929,28.20,796.1908581,3.667154205,510.305603,1
7.156424495,28.20,1298.152348,2.958414712,448.4571607,1
5.694694238,28.30,679.4325917,3.8706108,477.0478068,1
6.707685556,NAN,1881.179904,3.822668715,454.73241,1
4.775221956,26.30,321.5247379,3.223080865,526.067651,1
,26.10,668.3853759,4.387208418,295.7570532,1
,26.00,802.8777875,2.999702321,318.5366329,1
8.501711439,NAN,1680.610238,5.612295662,393.1766813,1
7.741245059,27.60,873.3361387,3.741143366,521.0162606,1
4.187490815,27.60,980.1072968,4.592959344,264.5080825,1
,27.30,1893.897659,4.604724796,369.280429,1
7.808012212,27.40,1972.435669,4.165549906,590.0605459,1
5.895948983,27.30,1948.552943,3.659652968,531.1691009,1
7.269652253,26.00,1882.633085,3.789236757,506.0101352,1
,26.20,699.1503271,3.89891586,284.0179948,1
9.489600966,27.50,1273.42124,4.300694899,354.7907412,1
7.457979827,28.10,151.92661,4.497730796,482.6371798,1
7.992320364,28.20,1799.571868,4.342796788,522.888054,1
7.746343115,27.60,998.0688636,3.678686031,457.0141209,1
8.27579563,28.00,1398.857555,4.72133955,351.631315,1
6.879959452,24.30,385.9984453,5.688206949,554.0451045,1
6.799375518,25.80,1200.865967,3.819985377,373.2321373,1
8.167767663,27.80,136.6231114,3.41068554,605.4588934,1
,26.30,1074.304341,3.261651399,385.8278293,1
4.736404607,28.50,1337.683943,4.995601766,508.8203409,1
5.95392389,29.30,1992.309527,3.968647163,350.9686515,1
6.578998162,27.60,357.2008955,3.690929417,408.1950145,1
8.775485734,28.10,504.9342434,4.393944466,480.7152078,1
6.850302032,27.80,985.8064407,3.08029671,300.411744,1
8.757110512,28.10,226.3801951,3.80879301,408.0957972,1
,26.60,251.0616694,3.242545448,383.7478834,1
,27.80,1176.659232,4.005892992,570.3787653,1
8.073278952,29.30,1286.463515,4.854312786,432.8987489,1
5.078274175,28.00,389.5014371,3.631042314,528.1562512,1
7.444914015,23.80,1417.468329,2.571391506,405.4206121,1
9.434005875,26.30,1705.811395,4.201054364,476.8420108,1
5.905906954,27.90,837.2564789,2.917284056,337.8582636,1
5.803496976,28.40,1093.932462,2.181714167,365.477618,1
7.617151922,27.10,129.7689289,3.422543431,327.2282451,1
9.008464334,28.50,790.6703826,3.911014707,387.3997714,1
5.422445768,28.10,479.5888945,2.91175139,382.0801288,1
9.778181813,26.40,1493.760966,4.143365319,356.5430368,1
5.204938763,27.10,1505.568749,3.439561019,404.003888,1
4.872560878,26.90,632.8189157,3.918005799,354.3906043,1
7.793914804,28.60,1158.568155,4.220027671,398.4603116,1
,27.90,1805.036945,4.081328787,354.4052785,1
7.058182608,28.40,422.8451069,3.613834771,462.314567,1
7.890354274,29.00,1277.720573,3.209588058,344.5506193,1
7.535700191,28.80,1485.062114,4.208354354,583.4364875,1
7.202534416,27.80,694.4473574,5.702504528,369.0443258,1
,28.50,249.5256856,4.398059123,520.5877359,1
8.722143777,26.00,318.1611895,3.274628642,468.3674514,1
8.352635176,26.50,938.003844,3.939011353,397.1149717,1
6.284385791,28.40,92.97187584,5.030712169,517.1505478,1
,28.10,512.5500312,4.052367138,494.4045106,1
9.30566048,26.80,2546.292637,4.485070147,345.6569351,1
4.923178856,28.60,2750.829773,3.329600783,404.4057627,1
6.14301848,28.10,2445.177754,5.37040341,475.4452677,1
5.744504157,29.00,2705.460835,3.53350015,362.0624898,1
6.616649175,28.80,2660.365665,3.881767178,491.7240649,1
7.62349992,28.00,2443.08388,4.764995184,404.5013685,1
7.860106422,27.40,2752.997575,3.499774684,285.228661,1
7.393110153,28.80,2164.972631,4.431739047,537.1360548,1
,30.80,2432.824422,4.641041336,377.0662857,1
5.579517093,28.00,2153.281993,4.043914693,375.2759695,1
4.303574607,27.30,2422.575631,2.010537157,412.8964036,1
7.310715696,29.00,2797.420645,3.57882634,425.532861,1
6.417702476,24.50,2166.203567,4.046305672,509.8196527,1
,24.80,2490.453223,3.89406116,510.9446258,1
10.77431809,25.30,2388.403294,3.229834159,477.7233747,1
5.036453976,26.80,2685.404436,3.534665425,332.3597146,1
,29.00,2153.584391,4.318271773,440.9368239,1
10.41504401,29.00,2156.838219,4.209136505,491.5167115,1
8.41860665,28.00,2458.530003,3.44284782,546.7909944,1
7.808641136,28.00,2345.231095,2.472720325,519.8629915,1
7.55796363,28.00,2444.191433,3.292270153,277.2341545,1
11.24450714,24.80,2413.934243,2.929952739,336.4466548,1
5.728823779,27.20,2096.252031,4.41217355,445.0696363,1
10.48680842,27.30,2770.631725,3.804352132,455.7438446,1
3.792125732,28.40,2664.329882,4.620685586,410.694183,1
5.716251354,26.80,2005.623911,3.433135385,502.9936866,1
,25.20,2768.157896,4.536122682,479.9570763,1
5.473603398,28.40,2197.806172,4.957822241,472.7968348,1
,28.20,2738.062405,5.113869706,535.0863948,1
6.770926884,24.00,2791.664867,4.91053382,475.5489601,1
6.043360084,29.00,2389.557489,4.745247517,355.0074612,1
,25.00,2357.403953,3.09381445,449.9510828,1
6.320427823,25.00,2672.387926,4.553380743,375.9645578,1
9.185417502,15.00,2423.154948,4.186674618,534.6984328,1
8.684778672,23.50,2185.447195,3.877349185,499.2754008,1
7.961721463,NAN,2082.197751,2.286943495,451.808446,1
5.484151254,15.00,2128.528832,4.43885846,348.3990333,1
7.186931122,20.30,2293.974708,4.275645348,477.9949918,1
5.470802484,20.00,2648.74735,2.962852429,317.9484586,1
,20.00,2592.518211,3.843405196,383.7949028,1
9.792727769,19.80,2266.386328,3.729120402,413.155466,1
3.637170625,32.70,2594.478996,5.446565703,509.1503233,1
7.064789081,34.50,2465.568425,4.401627835,656.9241278,1
6.632031569,19.80,2635.298521,3.38629429,346.8604045,1
5.913956688,27.00,2467.639352,5.648605949,283.4014062,1
9.484703254,20.50,2022.735531,4.132274238,480.8480635,1
8.447404488,20.50,2093.036171,5.21830711,547.0238303,1
7.727421141,20.50,2203.673629,4.60180209,328.854169,1
6.859323726,21.00,2558.470215,4.501980015,391.599708,1
5.846786697,20.30,2120.093259,3.371110881,393.9528205,1
6.300001767,20.00,2761.162133,3.709437181,485.6724565,1
6.646469922,20.00,2768.562244,4.387601742,339.2087033,1
7.313446756,21.30,2286.355859,2.220639923,436.5172742,1
6.572656389,22.10,2689.766492,2.820927249,343.8952418,1
6.002414612,22.33,2205.998349,4.315308015,336.9141571,1
,21.50,2509.968292,3.62463525,337.1910833,1
5.93605711,24.00,2257.666479,3.940282339,323.4992313,1
7.591089848,22.00,2006.754735,4.531196013,517.2033081,1
6.875746152,24.00,2473.80356,3.397302572,501.605982,1
8.016279103,23.00,2040.319948,4.308222881,491.0790821,1
8.783596632,23.00,2591.883058,3.470885424,324.9370292,1
6.911698241,24.00,2556.196713,4.616641008,298.550513,1
8.719240207,24.00,2124.429195,3.912836037,289.2027406,1
5.974583248,23.00,2495.382033,3.721974696,410.8041321,1
4.429378735,25.00,2175.669287,4.271167637,432.1079346,1
,24.00,2386.044063,3.840888762,391.8209641,1
,20.00,2061.05012,3.190127771,508.2627539,1
8.215123507,24.00,2757.603233,4.511384049,344.9505839,1
7.828740105,25.00,2720.924588,5.199446636,290.1186126,1
7.949964795,22.00,2380.923339,3.31715245,406.612743,1
6.114332051,22.00,2232.793259,3.68040999,472.2554031,1
,23.00,2128.507121,4.516869764,392.5582049,1
7.139428273,23.00,2779.247501,3.771596492,364.5231509,1
,28.00,2395.831418,4.314495017,477.3426562,1
7.96852587,28.00,2752.358996,3.173879163,455.840428,1
6.635894308,29.00,2557.46965,4.523236866,412.5829888,1
6.394548023,28.00,2408.185737,3.042496818,515.8063854,1
6.280978207,29.00,2591.338061,4.599432014,456.5439451,1
7.992026977,30.00,2606.508448,4.647095594,543.9491409,1
5.068795502,30.00,2129.226286,4.362085653,483.442018,1
,30.00,2109.276762,3.499453074,527.198675,1
8.151248962,30.00,2096.175525,2.799883321,555.5902835,1
7.582941677,30.00,2038.593968,4.164028619,518.0485235,1
5.34411687,30.00,2714.527036,4.104698561,591.3633685,1
7.871961403,33.00,2090.188004,2.938536287,350.8269163,1
5.327023534,30.00,2429.347233,4.855821251,438.5534987,1
10.55027327,28.00,2140.386622,3.951304463,566.3793974,1
,30.00,2340.308196,3.068919237,347.9866864,1
7.47102667,30.00,2391.756667,3.70797408,401.6182184,1
7.943882477,28.00,2137.385605,4.111691345,353.3364843,0
2.69083124,30.00,2691.424024,4.650033779,377.198273,0
9.13569426,30.00,2311.869206,3.281802196,562.7714671,0
5.214009194,30.00,2490.035135,4.453525556,380.4284147,0
8.649534947,27.00,2638.156952,5.229809193,410.625098,0
7.75667895,30.00,2689.614081,2.842470708,320.9309663,0
7.104295204,28.00,2491.33401,5.464856803,447.0322886,0
5.363362645,29.00,2454.950592,3.871372489,408.9225168,0
6.582499747,31.00,2567.486647,4.152014127,458.3627329,0
6.810466517,29.00,2675.004181,4.402339513,340.0300886,0
,30.00,2403.512896,2.372924722,596.7510259,0
5.574116595,29.00,2715.866993,5.152527698,538.5325178,0
8.555283423,24.00,2611.179321,3.687152068,390.9430887,0
4.483402761,27.00,2236.969651,2.203840524,413.5450473,0
3.783043638,27.00,2240.905698,4.402244146,432.4318223,0
7.138374317,28.00,2134.100673,4.144872251,504.8656928,0
,27.00,2746.780023,3.210168089,366.6695125,0
7.912361028,26.00,2575.8022,2.878515631,594.8992901,0
,28.00,2271.546628,4.217743745,468.9393445,0
9.128357758,28.00,2453.013067,3.762222689,371.4823076,0
5.271971378,27.00,2729.931627,4.119436475,351.4802796,0
6.465093529,29.00,2203.368197,3.790523693,544.6005667,0
8.245186596,29.00,2191.614005,4.125731794,423.7367843,0
,28.00,2175.666229,3.502081504,313.3618703,0
6.704791892,28.00,2486.103462,3.806596292,455.972627,0
6.430254786,28.00,2292.415077,4.805791534,418.4194715,0
7.482791276,29.00,2584.21931,4.094746286,475.2114605,0
5.504452321,29.00,2510.746826,4.657360934,537.5396091,0
7.521920636,28.00,2077.260237,3.110932391,603.0549559,0
,26.00,2172.382293,4.559336642,367.3898112,0
8.522567733,29.00,2358.611745,3.358284405,346.3745976,0
5.694475546,29.00,2097.562878,4.107467119,448.7541508,0
6.93450359,34.00,2550.905567,3.875238037,435.9483861,0
6.115180039,32.00,2450.716387,3.69086186,429.7066808,0
8.575673022,22.00,2613.556465,3.506229064,464.7255668,0
5.689142988,26.00,2116.939005,4.592979951,345.5363659,0
,35.00,2544.156054,4.059377404,257.9631542,0
7.2261272,28.00,2388.195713,4.153558901,624.2299006,0
7.197795992,27.00,2106.422404,3.844013287,566.2506937,0
3.846814328,27.00,2726.16601,3.584201916,660.2549463,0
5.896339346,26.00,2709.631797,5.032854921,473.6866933,0
,27.00,2416.39479,3.572343822,334.1660609,0
8.326349854,28.00,2442.999453,4.395284863,569.1032945,0
6.891561655,29.00,2158.9231,3.561962572,436.9270957,0
5.548124947,26.00,2583.622306,4.599235865,430.2696637,0
,27.00,2775.635611,4.31606325,491.7281423,0
5.386637962,28.00,2100.075932,4.320900175,525.1234713,0
7.262534652,26.00,2569.762597,4.846359372,332.4252243,0
6.257085791,29.00,2497.133415,3.994713697,422.6003747,0
7.025504335,28.00,2454.459206,2.941555123,442.4055402,0
6.584839333,27.00,2301.273308,3.919954569,304.7136645,0
6.565633547,28.00,2465.49448,2.770948497,393.6251725,0
6.622102936,27.00,2119.868149,5.290920716,264.2839334,0
7.217392781,26.00,2499.80085,3.746619824,421.9635385,0
5.253907429,26.00,2101.106923,3.488372514,395.7132588,0
8.131375234,27.00,2425.368488,3.542810748,450.7183341,0
6.61977546,29.00,2359.227084,4.086920567,431.430087,0
,28.00,2542.261979,3.293552631,510.4878798,0
6.217255307,26.00,2153.288718,2.08142502,414.7710169,0
5.019984767,27.00,2216.319325,4.089485428,341.3571602,0
6.907379615,28.00,2251.646259,1.496100943,340.7049784,0
6.313114732,29.00,2004.369578,4.126964596,387.9577162,0
,28.00,2454.338535,4.397533101,392.3537323,0
7.29392925,28.00,2753.03703,4.403250065,457.5204429,0
6.63036382,28.00,2222.599292,3.490587573,330.8760828,0
8.015780395,26.00,2129.919468,3.180580187,666.6906183,0
4.249890379,26.00,2625.739808,4.116347641,449.0515158,0
4.26526964,26.00,2498.83651,4.900446069,300.5479288,0
9.266840595,27.00,2574.523525,4.330049469,508.2833497,0
9.619456626,27.00,2416.155212,3.173199767,387.3302154,0
7.086877326,28.00,2066.883853,3.992848211,548.917718,0
3.433874059,28.00,2268.042309,4.104938403,412.9155386,0
8.436759029,28.00,2707.604678,2.499910135,575.9370182,0
12.24692807,28.00,2129.471067,3.533243425,347.6530538,0
7.34303194,28.00,2360.106859,5.288057554,479.2414672,0
4.616438934,27.00,2726.196988,2.634341021,344.1463212,0
8.307462969,27.00,2708.775399,4.625729242,464.9009848,0
4.909640554,28.00,2319.417985,5.34532394,311.7457571,0
7.70910636,27.00,2123.818568,4.23510812,462.2011629,0
,27.00,2319.938473,3.206995483,366.7187057,0
7.818274839,28.00,2623.035759,3.329243166,359.09919,0
8.207458913,28.00,2164.913444,4.151865853,449.4126057,0
6.958534137,29.00,2097.62135,4.1946,350.6034312,0
,28.00,2567.698232,4.297913886,447.4501082,0
4.349439999,27.00,2384.491933,4.442711502,432.642307,0
6.629985036,28.00,2663.510675,2.534499478,335.8047102,0
8.96969739,27.00,2665.913816,3.983098818,378.5285112,0
6.77105029,28.00,2405.407094,3.244866832,441.7303914,0
6.724639342,25.00,2547.363768,2.921414772,463.8852159,0
,28.00,2388.834786,3.439623354,355.7819832,0
6.967270764,27.00,2410.855208,3.272470739,438.809155,0
,27.00,2611.750736,3.232872116,355.8793009,0
7.053116739,27.00,2196.517234,5.67199885,377.1881249,0
7.755154227,28.00,2591.360385,2.728799592,338.4306239,0
8.580008559,28.00,2071.881657,3.195591056,403.5966314,0
6.901710203,29.00,2607.724206,3.035670597,538.620787,0
7.814250247,28.00,2437.87619,4.104661963,516.6468167,0
5.918953546,28.00,2221.696196,4.265547139,386.2180718,0
7.021295306,28.00,2671.086288,3.675557956,459.89989,0
,28.00,2322.894106,4.893750992,547.0267663,0
8.132736965,30.00,2073.180444,2.969433921,472.2770256,0
6.057068041,30.00,2692.819798,4.371747854,462.0061696,0
5.343075103,28.00,2516.697791,4.240031708,485.9597174,0
,28.00,2300.337386,5.444927204,385.3358042,0
5.742533063,28.00,2518.318122,4.272202758,435.2347266,0
6.584813111,27.00,2681.665462,4.404132196,414.3507509,0
8.070477127,27.00,2006.132348,3.055790475,376.7103037,0
6.652824348,29.00,2737.611828,3.661529274,433.8752091,0
5.506061504,28.00,2076.146786,2.778905951,453.8833405,0
,29.00,2484.617337,2.43250721,414.1015666,0
6.441766486,33.00,2282.827667,3.682134341,544.3541825,0
,33.00,2095.600696,4.894842463,362.5004142,0
8.248703054,33.00,2180.50953,3.540532004,415.6834479,0
2.569243562,28.00,2249.57401,5.506934432,429.7464296,0
5.664845758,21.00,2618.897415,3.570290456,335.505521,0
8.999498939,24.00,2165.93273,3.695084055,444.0770167,0
5.588537191,28.00,2467.143674,4.37399858,466.4454294,0
6.265637344,28.00,2249.524621,3.266028669,499.604629,0
6.922041828,30.00,2045.862497,4.242947216,336.0464515,0
8.072612403,27.00,2639.435337,5.082206247,559.1675739,0
8.828094375,26.00,2575.519769,3.793317686,486.8632669,0
8.647454007,29.00,2590.568623,3.624100659,489.7627989,0
7.475536902,26.00,2694.609252,4.015574262,477.2350531,0
11.53488049,27.00,2670.12125,3.000096239,475.2553947,0
6.453064803,28.00,2515.62222,3.440858802,371.8827631,0
8.192210156,29.00,2536.1259,3.489283078,455.0153108,0
7.247700982,28.00,2737.242209,3.319952678,558.5264708,0
7.893131973,22.00,2212.371422,3.302211725,303.8787934,0
6.164449536,21.00,2735.828687,3.446401194,371.1675084,0
7.9373922,22.00,2477.95099,4.27085115,316.0224661,0
8.281120655,20.00,2007.349168,3.687995064,459.8655118,0
4.906491593,22.00,2626.973645,3.152344905,620.3468398,0
8.143483376,21.00,2121.575867,2.572830423,427.5452192,0
5.117913529,20.00,2000.272203,3.806700492,369.6186165,0
6.449070009,21.00,2656.106216,3.331549948,397.5070551,0
5.613562647,21.00,2216.584524,3.465088676,341.5236716,0
5.754212968,23.00,2728.610676,5.920233915,495.9453442,0
6.906574998,21.00,2326.541985,3.282749503,306.0239747,0
6.336267097,20.00,2645.971865,3.745724886,398.1818844,0
8.121253676,24.00,2181.499581,4.428311683,411.9869872,0
,25.00,2277.146524,2.909606162,427.8969073,0
8.935115926,28.00,2679.74312,5.168297808,413.0048441,0
6.45278075,28.00,2092.833926,3.425065096,353.8976701,0
8.458814662,16.00,2310.80848,3.507708536,636.2577548,0
6.930082548,22.00,2021.313733,4.14941371,473.7955537,0
6.255070001,23.00,2660.200003,4.194199874,482.0197992,0
5.669818774,23.00,2157.309592,5.600458571,361.2384796,0
7.945407487,23.00,2172.447543,5.428916724,392.1660879,0
7.499844232,23.00,2030.556774,4.454476673,484.8433398,0
4.695516141,25.00,2688.791875,4.641738491,512.8418736,0
6.710633528,25.00,2081.422561,3.863286909,455.967558,0
9.502856746,25.00,2021.022988,4.237345252,406.3098542,0
4.405327147,25.00,2081.477108,4.086867245,424.2511621,0
6.810344849,26.00,2478.482119,4.115695844,294.3839141,0
6.983133113,25.00,2731.090841,4.426982544,181.483754,0
6.968131313,23.00,2410.113401,3.030823583,459.1766823,0
5.76255225,18.00,2416.639119,2.906589212,449.4353759,0
8.397248096,19.00,2283.047185,2.835794284,402.4649056,0
8.828326658,24.00,2303.618768,3.052822148,338.512459,0
9.395842202,24.00,2455.813364,3.530498325,451.524629,0
7.593176933,26.00,2510.005003,3.542092644,451.2114486,0
5.149133288,26.00,2474.061654,4.839176158,303.3336324,0
4.916740541,28.00,2483.323859,3.613212412,316.4222513,0
,29.00,2285.062818,4.174568876,492.352061,0
7.371289877,28.00,2566.87503,4.084696775,298.0530573,0
8.278752741,21.00,2532.447785,4.767722384,456.4706728,0
10.20297155,25.00,2478.970444,3.270903753,395.140783,0
4.562156483,24.00,2287.820983,4.822883764,401.5516567,0
,NAN,2095.307632,3.893925991,430.2460101,0
5.202672013,25.00,2418.20587,3.927980576,473.548484,0
9.149733927,25.00,2789.679362,5.436819304,539.6250371,0
7.615556979,27.00,2154.970026,4.243133734,311.1789547,0
7.813067625,28.00,2430.079416,4.713719499,539.6107975,0
7.721032688,30.00,2622.356952,4.168487102,424.9669947,0
9.056244707,27.00,2689.824233,3.319353737,414.7666308,0
8.082657125,29.00,2631.472804,5.247130149,508.1164727,0
5.84866707,25.00,2785.214817,4.874534246,482.4519329,0
8.470545999,25.00,2092.015561,2.935801995,491.5197053,0
9.22858163,30.00,2496.936936,3.8391854,397.0431297,0
8.170588045,28.00,2692.857128,3.995857049,472.0282857,0
6.381977105,29.00,2647.218729,4.99189599,525.0754779,0
6.98981377,28.00,2334.862642,4.808582691,326.5863598,0
10.3781082,29.00,2060.632558,3.57744746,473.8141914,0
,30.00,2525.982498,3.5681966,495.5131279,0
3.590822364,28.00,2738.473807,4.144780873,465.6301194,0
7.388518503,27.00,2770.889784,4.409053528,560.774729,0
6.966835168,28.00,2714.546763,2.957441071,382.4438627,0
6.703486854,26.00,2648.565851,4.223883711,479.5374969,0
7.139671256,26.00,2323.258421,3.151388595,363.7677138,0
6.64879301,27.00,2434.610087,5.138047828,372.6869954,0
,29.00,2618.173988,4.17007559,359.4494203,0
7.940713224,28.00,2668.955291,2.990150891,406.116784,0
8.228563825,28.00,2726.412742,2.781944108,569.9348878,0
8.665692083,25.00,2546.116988,3.494032184,337.9728228,0
5.06404246,28.00,2429.06262,5.122702569,471.1781088,0
7.894322783,26.00,2794.025591,2.865031443,383.0191013,0
7.042793877,31.00,2142.447791,3.965647067,504.9254661,0
8.305063984,30.00,2442.709938,4.461210732,361.6914368,0
8.268307592,28.00,2126.125776,4.405408198,294.2980647,0
,26.00,2432.989038,4.133069339,287.5960625,0
7.397562418,27.00,2461.14015,2.459336841,426.0030036,0
6.36729853,27.00,2695.890119,2.61476606,362.7754392,0
8.410625565,25.00,2279.494618,4.352295779,489.9043467,0
7.098245544,26.00,2619.917478,4.909571475,297.1064944,0
7.32250205,22.00,2197.323885,2.981649192,418.0755105,0
5.198224971,22.00,2202.514423,3.807318103,390.065616,0
,27.00,2320.692894,3.236570043,337.8954055,0
,29.00,2255.46625,4.754313124,489.8858713,0
